Deformation base\Deformation amplitude,0.1,0.16681005372000587,0.2782559402207124,0.46415888336127786,0.774263682681127,1.291549665014884,2.1544346900318834,3.593813663804626,5.994842503189409,10.0
0.01,9.767350152800981,8.914980958807663,8.307652108920458,9.801250739755279,8.659107712820942,7.005558316252899,6.3591176341321445,5.668592747134634,6.768603577025641,4.111285554941413
0.016681005372000592,9.214375214322617,9.543720294107839,9.354904083097377,8.16013381713169,6.2693440765981485,7.8346552039631,7.485773944130436,6.292100129040623,6.719941778344569,2.997049474449373
0.027825594022071243,10.317955994943377,7.385357433909023,7.665561571607302,7.8504034798181825,8.211018923975544,5.9738335787526236,5.542924582433479,6.554658948177755,5.471820978078525,3.2821731190866656
0.046415888336127774,9.562728388933701,7.934846614576888,8.85725559317891,7.4604480292182265,7.100768273909027,6.542813169205537,6.709679937007226,6.301797966966413,5.493521848776713,3.103761087076713
0.0774263682681127,8.844878982604293,6.744044476250898,8.304369701107682,7.70809034782366,7.731568913945971,6.793725782513665,5.814933667378277,6.207589983178458,5.857249004517602,2.7537356473200747
0.1291549665014884,7.006960164071366,7.2517320880152125,7.554934854001714,8.246926287892622,7.424019025804921,6.407721574065728,6.966748509700574,6.502926820912685,6.8663093910539,2.539238978981932
0.21544346900318834,6.830875030585788,8.080050416325067,6.753105335729051,6.512182189428676,6.669704499639081,6.108578847731625,7.011133402165438,5.3708583917194055,4.766971207031861,2.676232275884828
0.3593813663804626,6.975236037632438,7.688716480335916,6.401940959701296,6.706932679591883,6.928854467797731,6.8763784239488155,7.6951832328485095,5.7020210854888695,4.383452344462197,2.378599702979366
0.5994842503189409,5.0962810035074035,5.815531699867458,5.301417724341093,5.423612082257093,6.208644951878353,6.302173584374653,6.278203334856171,4.563008667018131,2.384041551507473,1.578376362634973
1.0,3.8597973706160924,4.859673549259887,4.80407320338981,3.6084222261719985,4.527008671466189,3.7696299004499014,4.1540108025399896,3.1622570959885,1.468868108076022,0.5866820372341046
